frame.number,frame.time_epoch,ip.src,ip.dst,_ws.col.Protocol,frame.len,_ws.col.Info
"1","1642219994.753780000","172.17.0.12","172.17.0.2","UDP (NDN)","83","Interest /ndn/edu/uaslp/univ/class9"
"2","1642219994.756991000","172.17.0.2","172.17.0.12","UDP (NDN)","233","Data /ndn/edu/uaslp/univ/class9"
"3","1642219995.775917000","172.17.0.12","172.17.0.2","UDP (NDN)","84","Interest /ndn/edu/uaslp/home/coffee1"
"4","1642219995.779695000","172.17.0.2","172.17.0.12","UDP (NDN)","233","Data /ndn/edu/uaslp/home/coffee1"
"5","1642219996.799361000","172.17.0.12","172.17.0.2","UDP (NDN)","81","Interest /ndn/edu/uaslp/lab/blog5"
"6","1642219996.802229000","172.17.0.2","172.17.0.12","UDP (NDN)","228","Data /ndn/edu/uaslp/lab/blog5"
"7","1642219997.822635000","172.17.0.12","172.17.0.2","UDP (NDN)","81","Interest /ndn/edu/uaslp/lab/blog4"
"8","1642219997.825334000","172.17.0.2","172.17.0.12","UDP (NDN)","228","Data /ndn/edu/uaslp/lab/blog4"
"9","1642219998.847209000","172.17.0.12","172.17.0.2","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving17"
"10","1642219998.850513000","172.17.0.2","172.17.0.12","UDP (NDN)","237","Data /ndn/edu/uaslp/move/moving17"
"11","1642219999.866967000","172.17.0.12","172.17.0.2","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving05"
"12","1642219999.869907000","172.17.0.2","172.17.0.12","UDP (NDN)","237","Data /ndn/edu/uaslp/move/moving05"
"13","1642220000.302348000","172.17.0.2","172.17.0.12","UDP (NDN)","849","Data /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%C46%C9%8Ey%2C%FB6h%13%BA96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%0BR%F3%F6E%A4%93%ED%7F%97%5E%10%BB%20q%93l%C5y_%26t3%EF.x%E0%93Xv%27%12%C4%0Ei%3E%BA%F8NV%60%27%1E70%D9%18%0A%2F%3D%98%D5%22%09R%EF%FB%96%E3%5E%D7%2C%89%8Dx%DC%83%A2w6%F7%29%DD%1Fs~_B%0B%1F%94pCr3%CB%DE%E8%D8%7B%EB%CEO%8Ed%A0%1E%60-w%A9%17%CA%5B%FC%F8%22%1E5%2C%DB%AD%C2%A3J%23%0B%B2%89%0C%13b%D2%0CJ%1A%B6%E0%D1%FD%C2%A8%7Ds%069i%0C%29%FD%A3%88%FF%FD%C7%FE%2Fm%E6%E2%40t%F1%3D_%8A%ABN%FA%DF%D4%02%B1%83%BA6%D7%EA%3C%2FvA%CF%2F8%D2%1Ec6%AFR%B3%89%84%B9%3C%3E%F7%E0%C8kL%F5%FEO%3F%CD8%F82%10-%DF1%9D%99z0%7Dc%C3%14%0D4%F5%CC%EA%D3%B7%B6%7BO%8F%BB%80%96%26q%DA%2B%AA%FB%95%F1%7B%F1%DB%3B%203%13E%26_%9C%97%F6%E2%14%BA%1B%EC%A4%BE~%2AQ%7B%22%8C.%BE%AC%F6v%B2%A3%E8%C3d%909%01%0BC%B5f%AE%16%F6C%CB_%28v%F1f%94%F4%AA%97%5C%FDCN%7C%ADf%F91%29%E5%A8%F9%0DP%BA%9A_%A0%BB%F8%C6%C9%BF2%E4%98%83%9C%97%91%E2%1A9%EF%10%03%98%96%C5%8A%F6L%FB%F8%C3%0AY%10%00%9B%99%FD%24/%ED%60qi%3F%24%FE%2C/35=%00%00%01~%5B%F0%94%2A/33=%00"
"14","1642220000.303329000","172.17.0.2","172.17.0.12","UDP (NDN)","122","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%08"
"15","1642220000.303747000","172.17.0.2","172.17.0.12","UDP (NDN)","633","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%C46%C9%8Ey%2C%FB6h%13%88%BD%EA%B4%BA%40f%B9T%07%88m%D3%298a%DB%F5%92_%20%F6%B9%B5%C5%82G%5E%EF%93G%B7%CB%CC%D5%D5B%DAQ%FB%04%03%E9%80%F1%BD_g%9D%CA%D5-%F3Al%CF%0B%CB%3B7%AF%17%9E%03r%E7U%F9%F7%2BwsE-%06%B2%99%BD%CE%1B%7D%FC%F3%C0%3B%05%5D%2F%97%E4%C6%A0Uu%F7%AF%E23%7F%7D%C2%B4sO%0BW%26%80%D8%CB%FD%AFvL%EC%AF%DA%8E%A6%86i%AA%DE%FA%9E%C7%E9%7FtAj%DE%BE%88t%B2%FD%EF%D2%0Bb%17%24n%92%AD8%EF%CB%84n%E6%DD%05%0F%7C%12%CB%EED%12%E9G%26%1BC%E1%A5%07%B3Z%24Az%7D%DFr%DC%EB%9A%25%B1%11%8F%7BP%F4%CE%E6%3E%A5%FBc%CE%EFKh%E1%83%12nHnf%D9%1B%1D%7Bo%DD%F9%C9%F8%DC%86%1C%BF%C4%00%D6r%97z%A1%BC%C5%8F%2F%E2Q%C3%B2%DD%2A%3C%AA4%B2%20%9B%D8x%27%22%CD%A0%A4a%0B%1E%DD%2F%8C%DA7g%90%93%C6%90%D2%3F%8A%F8%DF%7F%EC%FF%D2f.%0ED%17%DF%F3%A5%B8%EA%A4%FFM-%10%3B%A8ks%AD%CE%F3b%17%F4%FC%82%23%ED1f%F3%2A5%9BH%98%CB%E3s%0F%8E%BC%C6T%EF%FF%F4%D3%8C%83%2F%03%D1%F2%1D%D3%99%A9%07%D376L%D1%403%87Y%7D%FA%D6v%EF%E9q%17%88L%93%8C%A2%BA_%19%BF%17%BF%BD%0323Qd%F2%C5yi%2FN%A1%A77%3B%A9%AF%9FJ%D4%9E%08%A3%8B%2F%AB%BD%9D%EC%28%FA0%19dN%C0%C2P%AD%99%AB%85%FD%D0%F2%17%8A%5D%BC%19%25%BD%EA%25W%FF%90%13_%ABY~LJ9j~%03%E4%C7%D3%9F_0%B0%2C%5E3%95%1Cs%90%F32R%5C%23%E7%1D%A2%F2%EF%B2X%D1%9Ei%1F%7FX%21%0B%02%00%D2%0A%FD%E5"
"16","1642220000.305214000","172.17.0.12","172.17.0.2","UDP (NDN)","122","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%08"
"17","1642220000.305486000","172.17.0.12","172.17.0.2","UDP (NDN)","633","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%C46%C9%8Ey%2C%FB6h%13%88%BD%EA%B4%BA%40f%B9T%07%88m%D3%298a%DB%F5%92_%20%F6%B9%B5%C5%82G%5E%EF%93G%B7%CB%CC%D5%D5B%DAQ%FB%04%03%E9%80%F1%BD_g%9D%CA%D5-%F3Al%CF%0B%CB%3B7%AF%17%9E%03r%E7U%F9%F7%2BwsE-%06%B2%99%BD%CE%1B%7D%FC%F3%C0%3B%05%5D%2F%97%E4%C6%A0Uu%F7%AF%E23%7F%7D%C2%B4sO%0BW%26%80%D8%CB%FD%AFvL%EC%AF%DA%8E%A6%86i%AA%DE%FA%9E%C7%E9%7FtAj%DE%BE%88t%B2%FD%EF%D2%0Bb%17%24n%92%AD8%EF%CB%84n%E6%DD%05%0F%7C%12%CB%EED%12%E9G%26%1BC%E1%A5%07%B3Z%24Az%7D%DFr%DC%EB%9A%25%B1%11%8F%7BP%F4%CE%E6%3E%A5%FBc%CE%EFKh%E1%83%12nHnf%D9%1B%1D%7Bo%DD%F9%C9%F8%DC%86%1C%BF%C4%00%D6r%97z%A1%BC%C5%8F%2F%E2Q%C3%B2%DD%2A%3C%AA4%B2%20%9B%D8x%27%22%CD%A0%A4a%0B%1E%DD%2F%8C%DA7g%90%93%C6%90%D2%3F%8A%F8%DF%7F%EC%FF%D2f.%0ED%17%DF%F3%A5%B8%EA%A4%FFM-%10%3B%A8ks%AD%CE%F3b%17%F4%FC%82%23%ED1f%F3%2A5%9BH%98%CB%E3s%0F%8E%BC%C6T%EF%FF%F4%D3%8C%83%2F%03%D1%F2%1D%D3%99%A9%07%D376L%D1%403%87Y%7D%FA%D6v%EF%E9q%17%88L%93%8C%A2%BA_%19%BF%17%BF%BD%0323Qd%F2%C5yi%2FN%A1%A77%3B%A9%AF%9FJ%D4%9E%08%A3%8B%2F%AB%BD%9D%EC%28%FA0%19dN%C0%C2P%AD%99%AB%85%FD%D0%F2%17%8A%5D%BC%19%25%BD%EA%25W%FF%90%13_%ABY~LJ9j~%03%E4%C7%D3%9F_0%B0%2C%5E3%95%1Cs%90%F32R%5C%23%E7%1D%A2%F2%EF%B2X%D1%9Ei%1F%7FX%21%0B%02%00%D2%0A%FD%E5"
"18","1642220000.311571000","172.17.0.2","172.17.0.12","UDP (NDN)","831","Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%08/35=%00%00%01~%5B%F0%94-/33=%00"
"19","1642220000.885515000","172.17.0.12","172.17.0.2","UDP (NDN)","81","Interest /ndn/edu/uaslp/lab/blog5"
"20","1642220000.886638000","172.17.0.2","172.17.0.12","UDP (NDN)","228","Data /ndn/edu/uaslp/lab/blog5"
"21","1642220001.901690000","172.17.0.12","172.17.0.2","UDP (NDN)","84","Interest /ndn/edu/uaslp/home/coffee2"
"22","1642220001.904295000","172.17.0.2","172.17.0.12","UDP (NDN)","233","Data /ndn/edu/uaslp/home/coffee2"
"23","1642220002.923816000","172.17.0.12","172.17.0.2","UDP (NDN)","84","Interest /ndn/edu/uaslp/home/coffee1"
