frame.number,frame.time_epoch,ip.src,ip.dst,_ws.col.Protocol,frame.len,_ws.col.Info
"1","1633004444.589638000","172.17.0.4","172.17.0.7","UDP (NDN)","82","Interest /ndn/edu/uaslp/work/task1"
"2","1633004444.589980000","172.17.0.7","172.17.0.11","UDP (NDN)","82","Interest /ndn/edu/uaslp/work/task1"
"3","1633004444.591252000","172.17.0.11","172.17.0.7","UDP (NDN)","231","Data /ndn/edu/uaslp/work/task1"
"4","1633004444.591488000","172.17.0.7","172.17.0.4","UDP (NDN)","231","Data /ndn/edu/uaslp/work/task1"
"5","1633004445.611964000","172.17.0.4","172.17.0.7","UDP (NDN)","82","Interest /ndn/edu/uaslp/work/task6"
"6","1633004445.612181000","172.17.0.7","172.17.0.11","UDP (NDN)","82","Interest /ndn/edu/uaslp/work/task6"
"7","1633004445.613283000","172.17.0.11","172.17.0.7","UDP (NDN)","231","Data /ndn/edu/uaslp/work/task6"
"8","1633004445.613439000","172.17.0.7","172.17.0.4","UDP (NDN)","231","Data /ndn/edu/uaslp/work/task6"
"9","1633004446.612942000","172.17.0.4","172.17.0.7","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving17"
"10","1633004446.613161000","172.17.0.7","172.17.0.10","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving17"
"11","1633004446.614490000","172.17.0.10","172.17.0.7","UDP (NDN)","237","Data /ndn/edu/uaslp/move/moving17"
"12","1633004446.614856000","172.17.0.7","172.17.0.4","UDP (NDN)","237","Data /ndn/edu/uaslp/move/moving17"
"13","1633004449.862791000",,,"ARP","42","Who has 172.17.0.4? Tell 172.17.0.7"
"14","1633004449.862821000",,,"ARP","42","Who has 172.17.0.11? Tell 172.17.0.7"
"15","1633004449.862859000",,,"ARP","42","Who has 172.17.0.7? Tell 172.17.0.4"
"16","1633004449.862871000",,,"ARP","42","Who has 172.17.0.7? Tell 172.17.0.11"
"17","1633004449.862876000",,,"ARP","42","172.17.0.7 is at 02:42:ac:11:00:07"
"18","1633004449.862887000",,,"ARP","42","172.17.0.7 is at 02:42:ac:11:00:07"
"19","1633004449.862975000",,,"ARP","42","172.17.0.4 is at 02:42:ac:11:00:04"
"20","1633004449.862984000",,,"ARP","42","172.17.0.11 is at 02:42:ac:11:00:0b"
"21","1633004450.048161000","172.17.0.4","172.17.0.7","UDP (NDN)","148","Interest /ndn/edu/usalp/%C1.Router/router6/nlsr/INFO/%07%24%08%03ndn%08%03edu%08%05usalp%08%08%C1.Router%08%07router3"
